tweet,class
RT @KissMy_klASSy: Exactly. .same shit I said&gt;&gt;&gt; @Im_Yung_Jay: So nobody think Mimi was outta line for inviting Stevie J to the gay nicca v&#8230;,0
RT @KoolQueef: I color my entire arm black with a sharpie and fist my wife's asshole just so she knows what a nigger dick feels like.,0
RT @Kriegsson: On Nigger Day we honor nigger traditions by not working.,0
"RT @KxRxSxB: We all know that one person that could say anything and you just look at them thinking ""you're retarded, stfu"" #stupidBitches",0
RT @LANURSE1: Here is a #MichaelBrown supporter. She says whites are just evil albino black babies. Seriously? #tcot @KLSouth http://t.co/P&#8230;,0
RT @Lady_BlahBlah: furrybah *in my PayPay voice* RT @80sbaby4life: The hoes are for EVERYBODY my nigga!,0
RT @Leslieeeixta: Bdubs is packed with beaners &#128557;&#128514;,0
RT @LiamGeraldShone: @vernon1488 @AranNicolWHUFC @DSaend get fucked you racist inbred hillbilly fuck,0
RT @Lil_A47: @Vonteeeeee typical coon activity,0
RT @LuieSanches: PROUDLY a racist. u dumb nigger,0
RT @MANIAC3X: @Buckm00se I'd rather be from a rancho then live in ghetto ass urban areas with niggers and nigger impersonators. Adopting ni&#8230;,0
RT @MANIAC3X: @NotoriousBM95 @Woody_AFC @_WhitePonyJr_ @santi_4l @Bamoose12 start crying and stalking him faggot. I want to laff,0
"RT @MANIAC3X: @larryx2010 @FloydMayweather not gonna happen the coward nigger gets lit up. He knows it. ""PAC has to sign to TMT"" but why di&#8230;",0
"RT @MAfreedom: If you dont see the connection between legitimizing the queer lifestyle, and an increase in STD's and sexual deviancy- yo ...",0
"RT @MXLLXVV: ""@VivaLAJuicyy69: ----&gt; tragedy smh RT @MXLLXVV: Niggas don't know you but will throw dirt on your name for the pussy you h&#8230;",0
RT @Meet_Nallah: &#8220;@mckenxcassie: Some of y'all hoes so worried about y'all eyebrows y'all forgot y'all had a mustache &#128514;&#128557;&#128557;&#8221; LMAO,0
RT @MelechT: Apartheid. &#8220;@No_Cut_Card: pedestrian check = show me your freedom papers you darkies.&#8221;,0
RT @MichaelGT03: Happy birthday freshman faggots @cooopster98 @Chase123456718,0
"RT @MidniteBoss: If you snipe, you're a fucking faggot. I fucking hope all of you snipers get fucking raped and suffer from cancer.",0
"RT @Mitchellharri: Dont be a faggot, cover your mouth when you fkn cough or sneeze, I got a immune system to keep strong asshole",0
RT @Moisessp14: Look at u now u pregnant stupid bitch lol,0
RT @MrHoratioSanz: Vin Scully once called me a camel jockey. #liesaboutvinscully,0
"RT @MrzSixTrue: Ill break a Bitch down, like the pussy she is.",0
RT @MyFriendsRap: You hoes need to stop dressing y'all kids as Migos and Rappers that y'all fucked. Lil nigga just wanted to be a power ran&#8230;,0
"RT @NIGNORAMUS: Here's how your ""suggestion"" plays out @piersmorgan 

Racist: ha, those niggers stopped callin each other nigga 

The end",0
RT @NRoth44: Wow the stupid nigger in LeBron really came out there,0
RT @NYTMinusContext: kill whitey,0
RT @NateThaAlmighty: niggas talk more than bitches these days.,0
RT @Nekkohbk: I stopped caring about mcm when I noticed dykes where getting chose before me,0
RT @NerdAtCoolTable: RT @RealSheemBacc: For every bad bitch there is a nigga who treats them like shit &amp; yet they stay..... I wanna ...,0
RT @NoHoesNextDoor: If you claim Macklemore is your favorite rapper I'm also assuming you watch the WNBA on your free time faggot,0
RT @NoWomanIsRight: You can be a good girl all you want and those hoes still gonna get us niggas attention from time to time,0
RT @No_ahhh23: Happy birthday faggot! &#128536; @wagggggie,0
RT @Opatz1: Fuck michelle obama. That monkey doesnt belong in the white house,0
RT @PacDaGoat: I really hate attention seeking hoes. Hope they all die,0
RT @PacDaGoat: You a hoe if you give your number to another nigga while you got a man,0
RT @PeterpandaCat: @savanigga Sav is a fag,0
RT @PlainBlack_D: Get these trash ass niggas outta my stadium!!! &#128514;&#128514;&#128514;,0
RT @PluggedInPiff: Green azz niggas!!!! &amp; yall new bitches condone dat sucka activity dat why they keep doin it!!!,0
RT @Poochda63: I go to take the trash out and a darkskin nigga stole my damn garbage,0
RT @RIPvuhsace: I hate taking a shit at public places bc i feel like a faggot when im placing the toilet paper on the toilet seat,0
RT @RakwonOGOD: U hoes going to church this morning like y'all wasn't busting it wide open for niggas about 4 hours ago,0
RT @Ride907: If some little fucking faggot spits in my food I swear to god id tear your fucking arms off http://t.co/EQociANZ77,0
RT @RihannaHasAids: aight game over. dykes had to ruin it http://t.co/o0CAn6gb1p,0
"RT @RollingWithTrin: ""1, 2, 3, 4, how many niggers are in my store? I knowwww you're stealing!"" &#128514;&#128514;&#128514;",0
RT @RosieZaya1: Ur fucking white trash,0
RT @SAMMI_boyden: Fucking James tried to tell me Jawga Boys sucked. I went ape shit dude @savanigga @OfficialDThrash @jawgaboyz,0
RT @STROCORLEONE @ThoughtsOfRandy @Yummys_World all deze hoes got past demons in em... YOLO nigga lol + Hahahahaha,0
"RT @SUCKEDOFF: 3 MOST COMMON WHITE PEOPLE ACTIVITIES:

1. Wearing Tapout

2. Shooting up schools

3. Calling you a nigger on Xbox",0
RT @SalamanCode: Proof that thots are retarded. http://t.co/rHJSlL9i9f,0
"RT @SalomaeSadiqa: It's because you can't bend me, you can't buy me and you can't make me into your nigger! #Farrakhan #TheTime",0
RT @Sam_James3: @will123_william @haydenhill13 @aknadnrye @khalilreed I don't care tho cracker,0
RT @SeanPrice: This nigger tattoo show is horrible,0
"RT @Seymor_Buccs: Man, most of you coons couldn't jus up in quit yo job, if you found out ya boss racist, so shut tha fucc up. Niggas love &#8230;",0
"RT @Slanguage: Stop flattering yourself, bitch. The only fan you have is on your ceiling.",0
RT @SnipersInPeril: @ShinSnipes happy birthday my little cotton picker,0
"RT @SnowThaProduct: i can do somethin good but im always gon be a ""wetback"" coo.. &#9996;",0
"RT @SteveStfler: ur a faggot if you change your name to your bday just so you can get bday tweets. this aint FB nigga, fuck yo birthday",0
RT @SwaaggyyV: Fucking chinks in Clash of Clans always fuck me up. Bitch ass kamikaze faggots.,0
RT @TAXSTONE: Niggaz like all them naked bitches on IG pics NIGGAZ DONT LOVE EM,0
RT @Tae_Rhodes: &#8220;@kim92493: &#8220;@Tae_Rhodes: @kim92493 @patpatbush uhhh you've been judged&#8221; it happens. #whitepower...I'll hang you nigger&#8221; wo&#8230;,0
RT @TankTopshotta: A real nigga gone teach his bitch the game not run it on her &#128582;&#128130;&#128520;,0
RT @Tease: RT or you're a fag. http://t.co/4Ol82rdeqX,0
"RT @ThatBajanKidd: #NeverAskABlackPerson if her hair is hers . she will hit you with a ""bitch i bought it , so it's mine"" .",0
RT @TheAfricanSiren: Automatically suspicious of white folk who try too hard to show they like us darkies.,0
RT @TheChrisCates: Look at this faggot http://t.co/db7SIri8qg,0
"RT @TheOnlyReed: IDC what phone u got, lol silly nigger",0
"RT @Theprinceofnj: &#8220;@SMCo71: "" if you aint bout that Murder Game pussy nigga shut up ""&#8221;252 GANG &#128514;&#128514;&#128514;&#128514;&#128514;",0
"RT @Tiqqz: @ShinSnipes i woke up with a sore throat, im cold, niggers will be niggers. so terrible",0
"RT @TooRacist: Some black guy at my school asked if there were colored printers in the library.

""It's 2014 man you can use any printer you&#8230;",0
RT @TopBlokeBill: Are you Justin Beiber? Because your a Fucken gay cunt @Arii_nV http://t.co/pgHISyDEyB,0
"RT @TorahBlaze: @1SonofYahweh they should be ashamed of themselves. I'll be single for life before I fuck w a nasty, faggot ass white man.",0
RT @ToyaMiani: The reason you called Jesus a monkey is because you knew he was not your color #Farrakhan#TheTime,0
RT @TrueNovacane: Only pussy niggas wouldn't fuck with a chick if she has stretch marks..,0
"RT @Tyler_Weddle_23: &#8220;@Sexualgif: ""I hate that hoe already"" &#128514;&#128128; http://t.co/JzBcCsn75h&#8221; &#128514;&#128514;&#128514; this shit cracks me up!",0
RT @UNCLERUCKUS_BD: Being a nigger isn't a color it's a state of mind,0
RT @Unorthodex: Nah I hate white people now since he looks like a dyke RT @ElBasedParko: I think he just ended racism http://t.co/VgjYHn4bvt,0
RT @VaTxn: Illegal alien is not a race. It's a crime. @MuchoMacho @McDonalds @jeandeaux1776 @cspanwj #wetbacks http://t.co/pf2YpelyOP,0
RT @VillageBae: I hate when faggots talk shit on here then block me so I can't respond. Bitch I will write you a letter with my response an&#8230;,0
RT @WaavyLee: His balls ashy RT @Yattabing: @Trelaire1st: Real women do this http://t.co/VG5DBqH8aT&#8221; and real faggots let em do that.. Smh,0
RT @Wayne__Da__Boss: I hate a bitch dat act like a nigga. &#128530;,0
RT @WhitesOnly_1: #niggers! http://t.co/Hb3uJaLky2,0
RT @Woody_AFC: @MANIAC3X @_WhitePonyJr_ lmaoooo what a bunch of fags,0
RT @Woody_AFC: I saw a great chimpout 2 summers ago. A middle aged Salvadoran and his 15 Yr old son got wasted by 6 beaners at the metlife &#8230;,0
RT @XdalovelyTishai: Most of these niggas go broke for these hoes,0
RT @YABOYLILB: If I ride up to your bitch in these then... homie consider yourself a single nigga. http://t.co/dTJY9RHtdF,0
RT @YoShortyMa: I'll kill this bitch no hesitation http://t.co/UxePa9LVi5,0
RT @_2kkz: This faggit bitch tried to say she hoe'd for hd bearfaced bitch yusa fag,0
"RT @_Cashhhhhh: Was deleting this pic until I realized a dike in the back ground dressed like a nigga with wedges on &#128514; , bitch I'm &#128128; http:/&#8230;",0
RT @_ChickenGeorge: DEAD!!&#128128;&#8220;@TAkeme2CHINA: &#128553; RT @PEagles14: When ur fuckin and her pussy stank but u have really good friends........... ht&#8230;,0
RT @_CollegeHumor_: i fully support same-sex marriage but i'll never stop calling my friends faggots,0
"RT @_VodkaThoughts_: ""Light beer? You mean faggot piss?"" -Overly Powered Man",0
RT @__J_R: Smh nigga is mildly retarded RT @Thotcho: LMFAO RT @JustDoJ: If Griff wasn&#8217;t injuries we&#8217;d legit be 6-1,0
RT @__bettyboo: You better pray I don't send your nudes out bitch,0
RT @_asslxrd_: my inner nigger is coming out,0
RT @_iHATEMOON: All these bitches &amp; niggaz with they imaginary haters .....,0
RT @_missvain: Lmfaooooo &gt;RT @sirTurn3r: Lmaoo Thats what u got from this? RT @waddupivy: Dougie be yamming the coon all that beat boxing &#128553;,0
"RT @_politeASSHOLE: 4) Only pussy niggas who suck dick cry about someone being in their mentions, tweet the person then cry again about the&#8230;",0
RT @_tiffnasty: Why do y'all niggas entertain that Nicole bitch? I don't see how y'all can ever take a bitch that posted naked pics serious&#8230;,0
RT @ajade___: everybody tryna fuck the next nigga bitch not knowin that his bitch is the next nigga bitch &#128586;&#128566;,0
RT @alexishope_2014: You got niggas &amp; I got bitches but I want you... &#128149;&#127926;,0
RT @amour_tajiana: Only fuck niggas would wanna continue to mess with these messy ass bitches vs. somebody who HAS been down for them all a&#8230;,0
RT @anthonycampos23: Lebron your still a bitch you suck nigger hope you die,0
RT @anticvlum: @NoneShallPass97 trash eating trash,0
"RT @aychmoore: most teachers abuse their position, there's teaching with discipline and there's being a cunt, most are cunts",0
RT @bankheist: you're a retard @ShawnaCarr99,0
RT @beethetranny: can we please stop talking about how some scumbag faggots mugshot is sexy? you dumb whores.,0
"RT @boburnham: In the future, gay culture will be considered cool by America's teens and instead of wiggers there will be straggots.",0
RT @cigarsNscotch: What's black and yellow and not going to win this year? WRONG! The answer is Tiger Woods.,0
RT @connorbagen: You know she's a dyke when she asks for men's golf clubs,0
"RT @dirtyimage: @Tronkitty not just cause of hoes, go to jail cause of fucking up hoes bloody n making them call you head honcho",0
RT @dirtyskimask: Lmaooo Friday After Next? &#8220;@1stName_Bravo: You like that yo son's a fag?&#8221;,0
"RT @dxpperjay: You assholes know that referring to a girl as ""bitch"" doesn't make your dick any bigger, right?",0
RT @frankthetank215: There might be a couple cotton pickers on the spurs but they all play unselfish white man basketball,0
"RT @ghostattics: ""what can banks do to show engagement with the queer community?"" ""HIRE TRANS WOMEN""",0
RT @halfricannnnn: nigger,0
RT @harmon_lauren: Jenna's a faggot,0
RT @iBeZo: Stupid fucking nigger LeBron. You flopping stupid jungle bunny monkey faggot.,0
RT @iDntWearCondoms: Stop stalkin your girl social media u bitch ass nigga,0
RT @iceyy505: I HATE hoe ass people.,0
RT @imDOPE_GetHigh: @Whackko man some lame niggah when I find him I'm unfollowing TF out his ass!,0
"RT @iowahawkblog: ""I love cripples! Look at all these fucking cripples! Goddamit I'm a people person!"" https://t.co/XCLA5xPmLX",0
RT @ivanrabago_: @staycoolwheels @Studhardt22 Joshua is a faggot. Just suspend him on those grounds,0
RT @jasminee_gamboa: hoes will be hoes .,0
RT @jaymesshaylan: fuuck jalens a slow bitch!,0
"RT @jerrilyn71: ""@HistoryGoon: hey dicklicker! it says im happily divorced not bitter! homophobic? im not scared of queers..i hate em! fudg&#8230;",0
RT @jezzzz_: &#8220;@Ginga_Snaps13: @jezzzz_ @ShitPussiesSay Jessica I'm not afraid to slit your throat tomorrow&#8221; @RitenourSchools @BarackObama @&#8230;,0
RT @jjauthor: US ghettos-driven by liberal ideology; forged by unions &amp; bankrupted by self-serving Dems catering to parasites!#tcot http://&#8230;,0
RT @julia_rodd: When kennies angry he talks like a ghetto black man and I really don't even think he notices HAHAHAHAHAHAHA I'm laughing @ &#8230;,0
"RT @kcarmouche: How you real, don't put NO money on you nigga books? But chu buy a bitch Chanel just to hit the Puss!",0
RT @kevnasto: I would rather fuck a fat chick than allow a nigger into my house.,0
RT @kiddsmy_pyt: You have a new boyfriend every week.. Tf you doin hoe?,0
"RT @kristajayMFC: No mom. Im not ""dramatic /immature"" i just have fucking mental problems and youre a bitch and a cunt.",0
"RT @kwagiheath: It's ""Comfortable"" but niccas like me say ""Com-tha-ble""...smh",0
RT @librarianknight: More queer lady Templars. That's my point.,0
"RT @lightskin_chink: This vine still funny as shit to me &#128557;&#128557;&#128514;""How many niggers are in my store""? https://t.co/t7rUJTKEi1",0
RT @lildurk_: I don't fuck with bitch niggas I only fuck niggas bitches&#128556;,0
RT @lmfaohilarious: Never go full retard http://t.co/LMk3TX5ViC,0
RT @markiiejay: You got niggas &amp; i got bitches,0
"RT @marylene58: ""@maggietanquary: shes one of the ugliest women Ive ever seen. Cross between a reptile and a crow."" http://t.co/jsyAoguP4S",0
"RT @meaghanyockey: ""@savanaharanda: Is you a girl or a guy is you my mom or is you my dad ?"" Im a butch dyke",0
"RT @milesfan79: realest tweet i seen today RT @SoopSoo: &#8230;. Dyke bitches are rehab for hoes.And once im healed,back to the dick I go",0
RT @mitchmancuso: @BrantPrintup:What straight guys take a picture of themselves naked in a hot tun.What fags @jakesiwy @Ryan_Murphy3 @Randy&#8230;,0
RT @monnetteee: If you like After Romeo chances are I think you're a faggot.,0
RT @natal_mendoz: Whore slut cunt bitch nigga,0
RT @nick_pertile: Oh my goodness do I hate Chinese people. Fucking zipperheads,0
"RT @obeyyreggie: stfu hoe RT &#8220;@tedddydgaf: ""I'm proud to be African American"" 
- Proud African American

""I'm proud to be white"" 
- Racist
&#8230;",0
RT @occdissent: Ann Coulter admits on FOX News that America has a negro problem. #crime #tcot #gettingreal,0
RT @rachael_goss: Who wants to chill on campus w me &amp; throw bibles at bitches taking the walk of shame&#10067;&#10068;,0
RT @realist_iLLest: Mine too &#128513;&#128588;&#128076; RT &#8220;@187XO_: This ma niggah @trigga_tre123 &#128076;&#8221;,0
RT @s_bitchy: Bitches be fallin so Inlove w. Niggass &amp; then he go get a new bitch &amp; they try go get a new nigga to try to forget about the &#8230;,0
RT @salmeron_bryan: You're not the father ! What every Mexican/nigger loves to hear.,0
RT @salomanizor: Too many faggots on here that think they can address me by my first name,0
RT @saramariewelch: Been my main nigguh since digital camera selfies @thorpe_emily http://t.co/XiQiRbQ7mP,0
"RT @sblmnl_crmnl: @woods_lamar shut your nigger ass, lamar",0
RT @sheemteam97: Fuck the Islamic State!! We will kill those cunts&#127468;&#127463;,0
RT @sorryimalex: I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,0
RT @stepheeezyy: Rt *nigga *bitch *him &#8220;@187XO_: ' I will never date a female with another niggah name on her lol . Wtf .&#8221;,0
RT @taylor_TM: @PacmanJonez @PhilWOTG you the whitest person on my TL but you always so ghetto. Im sick of it,0
RT @theChefBoyRD: @victoriaaa_lee @anniespringer_ ew she's so ugly who is that hoe,0
"RT @trentlilweezy: ""you are trash""

me: http://t.co/nX2tqImO2a",0
"RT @twerkn4boba: "" fuck you say bitch? I will kill you "" http://t.co/3EiGzh6Q13",0
"RT @ugIycutie: one, two, three, four, how many niggers are in my store?",0
RT @uncledaddy69: @weakenednachos California's biggest retards. Don't forget about HOLY who just released an amazing EP.,0
"RT @useemitch: 1, 2, 3, 4... how many niggers are in my store, I knooooooow your stealing! &#128514;&#128514;&#128514;",0
RT @veeveeveeveevee: If I was Obama Id call a press conference &amp; slit joe bidens neck on live tv just 2 show these crackers I mean business&#8230;,0
"RT @vodkapapixo: Black girls have never been into me. I guess cause I don't call them hoes, sell drug's or shoot niggas o well.",0
"RT @wisdom_spewed: No, you stupid redneck, ""Animal Husbandry"" does NOT mean you can get hitched to your blue tick hound, Misty.",0
RT @xDSmooth: The way this niggah just flinched at this movie was #priceless @1BookieG,0
RT @zachpiecowiak: @Eddie_Sativa87 you're a fucking queer,0
"RT!
COMMENCE CARPET BOMBING! All #Iraq soldiers in this video http://t.co/7oLD2eDB1R executed by Jihadis from #Tunis http://t.co/02E1cEOE3z&#8221;",0
RT'in your own shit now pussy what a joke you'd end up just like all the rest no show chicken shit mother fucker,0
Raunchy ass hoe.,0
Roman Catholics in the US are trash. They give Catholics in Europe a bad name.,0
"Roses be red
Orchids be bigger 
Donts tell yo daddy
You fuckin a nigger 
#VDdie",0
"S/O to my favorite nigger to work on the plantation @Pretty_WarZone just remember next time, ask for the watermelon. Dont steal it.",0
"SIR. PLEASE go text your Mexican bitch, because I'm not Finna deal witcho childish ass &#128514;",0
STFU BORIS FAGJO! RT @Maxin_Betha Cause he a faggot!! Makes sense now right?? RT @ChannyMaraj Bran prolly real nurturing lol,0
"Same reason u look like anthony davis with them eyebrows""@RyanH_Slick: Why the fuck do niggers act so different when girls are around?:-S""",0
Scandal: A Negro Bed Wench's Fairy-tale and propaganda: http://t.co/tp1Sa5u8uO via @YouTube: A must see for Hebrew Daughters of Zion!,0
"Seattle Mayoral Election this year. A choice between a bunch of women, non-whites, and faggots/fag lovers.
http://t.co/rwhgMRLaZX",0
See&gt; Its a FINE LINE&gt; Killing #faggots doesn't change the source of their creation. Which is #Stupid PEOPLE #overbreeding&gt; #PERIOD&gt;,0
Seeing ugly bitches get pregnant let's me know that nigga swill fuck anything with a pussy. Alcohol is no longer the excuse. You was pressed,0
Seem like da colored folk be gettin in da way lately. I just sayin,0
Senator @tedcruz is an anchor baby! Go back from where you came. #natural #born #Canadian,0
She got every niggah lookin like dam,0
"Sheeple just like &#128073;@sweetpotatertot:OH those ""racist"" ""sexist"" ""teabaggers""who just elected these two old white men. http://t.co/x3BwNM3jiI&#8221;",0
Shoot that nigga an his shorty bitch .,0
Shut up faggot,0
Sick of your coon antics RT @POONsoaker: Accuracy RT @Thotcho: &#8220;Henny &gt; water&#8221; &#128128;&#128128;&#128128;,0
Sitting at the bar at work watching Walking Dead and all these fucking wetbacks decide to come in &amp; turn on their spic music. Jesus Christ,0
Smh hate that hoe,0
Smh queer,0
Smh u niggers &amp; ur music knowledge,0
So I decided to drive to the good walmart where the colored folks don't go bc it's food here.,0
So many bitches in one sentence #fixitjesus,0
So many hoes whipped you would have thought we were still in slavery,0
So niggers really believe Phelps just smokin on a regular huh? Tell me now &amp; I'll log off for the night,0
Soetoro/Obama is moving the country #Forward w/ his vision. His vision is to downsize our 'oppressive' country and get even w/ whitey. #War,0
Some lying ass hoes lol,0
Some niggas save hoes,0
Some of these hood negros don't deserve bail money the way they be visiting jail.,0
"Somebody couldve been like ""aye man you dropped your money"" but nooooooo fucking broke faggots selfish bastards i hate yall",0
"Somebody please choke that fucking retard that keeps yelling ""mashed potatoes"". What a tool! #PGAChampionship",0
Someone shut this beaner up please.,0
Sonnen is a faggot,0
"Soon @fuckeveryword will be to ""Fuck Backtrack"" and I can't wait because fuck those faggots.",0
Sorry fo da rant. It make me mad and ashamed to be colored. I wish I be white so y'all would like me,0
Southwest airlines is like driving in a mini van with your white trash cousins who love to huff paint thinner before before working.,0
"Spending money on these hoes , nigga you aint fuck SHIT &#10071;&#65039;",0
Spics are half breed trash. No filthy native should be allowed to speak to any European.,0
Stay home then bitch fuck u,0
"Still really confused re #humplayproblems i think lucricus
Is a fag dagger",0
Stoni is a fuckin queer...,0
Stu a rape faced faggot man I'm sick of this nigga,0
Stuck up serious bitches are possibly the worst type of girls. Ever.,0
Stupid teabagger restaurant making customers pay 'Minimum Wage Fee' http://t.co/gJKXmzIIzS,0
Stupid white people making my posts relevant to they own life #stupid #cousintoucher #honkie #whitetrash #blonde,0
"Subtweet me one more time, you dirty chink whore",0
TRUST ME when I say that #JesusChrist would be KILLING #faggots if he came back to life in today's day and age&gt; #Spartacus #Rome,0
That dumb black bitch that was getting the cards for the picture made me so fucking mad she ruined my day &#128545;&#128545;&#128074;&#128298;&#128163;,0
That fucking slutty beaner,0
That pic is now circulated by Jihadis with a call to kill him. http://t.co/PUn8fNVBal #Saudi #ISIS #Syria,0
That shade of faggot clashes with your eye color.,0
That was my faggot rant for the night.,0
The #midwest of the US is white trash.,0
The #south of the US is white trash.,0
"The @GOP elite call conservatives ""our niggers"" behind closed doors. #tcot #teaparty",0
The South is full of white trash. The Midwest is full of white trash. The West Coast if full of white trash.,0
The blacks in #California are typical niggers.,0
The chinks really hunting their food... RT @WWLTV: Dog shot with arrow in N.O. East- http://t.co/q1KqT6STwl,0
The fucking Royals bitch! Work!,0
The leftist/homosexual war on the #Catholic church kicked into high gear with the infiltration of the priesthood by boy-raping fags...,0
"The nations know who we are, but we rather be real niggers &amp; bad bitches. http://t.co/Ge6tNhxzAF",0
The people who have historically been called white trash were called that for a reason. They're white trash. The truth hurts.,0
The reason Shelby hates sandwiches is because he is a queer. @RonandFezSXM,0
The rich kids of beverly hills is trash and not even entertaining trash. And why do they all look mid thirties?,0
The thing about working with black people. These bitches never on fucking time then wanna complain about a short check. Bitch die.Today. now,0
Them queer ass shorts Rabchenko got on,0
These hoes be lying to all of us nigga I got news for the monogamous niggas yo bitch fucking anonymous niggas!!!,0
These niggas retarded... Lmfaoo,0
These people are fags.,0
They should have never gave a cracker a transmitter!!!!!! @realdjTV will flip when he sees this. http://t.co/cYCdbhbXkQ,0
They slut for me they kill for me they steal for me and of course it'll be yo cash and I'll murder that bitch send the body back to yo ass,0
Think it's okay to take my property and break it? Fuck you bitch,0
This girl is retarded,0
This kid looks like a retard when he tries hiding his phone... so obvious,0
This nigga jerry room smell like bad pussy!&#128530;,0
This nigga over here telling me he dont fuck with this bitch . When he do &#128553;&#128514;&#128514;. Or maybe she lying lol,0
This niggah know wassup,0
This nigglet &#10084;&#65039;,0
This rain got yall women talking out your ass.. A nigga should spend 80% of his income on a bitch &#128514;&#128514; bruh get these hoes the fuck outta here,0
This time a night dark skin niggas really turn into lightskin niggas I swear I seen a darkie try buying Starbucks 3mins ago but they closed,0
This week's RFN segment is in the can. I discuss Idaho being a faggot marriage state just like Washington.,0
This white bitch had the fuckin nerve to call me a nigga&#128078; when shes the one payin for her lips to get bigga&#128514;&#128564;,0
This white bitch tried to set me up for a racial war ... Lol bitch it's impossible I'm smarter then you,0
Those guys are the definition of white trash,0
Told my dad to go buy cookies for the graduation reception...this nigga bought Oreos.,0
Truth RT @Adolfhibsta: Only a faggot would turn down hairy pussy,0
"Twice divorced teabagger Florida Attorney General says marriage is reserved for 'stable, enduring family units' http://t.co/9ZWr3O33iu #wtf",0
Twitter is for fags.,0
"Typically hateful, anti-Christian, mentally ill and ugly dyke trash pig couple Jennifer McCarthy and Melisa Erwin http://t.co/tW9Nl5Hkmt",0
U coons can't wait to wear them Oreo J's,0
Ugly fucking nigger baby. Thought it was a gorilla at first.14/88 http://t.co/Bq3G01rxKN,0
Uncle Tom Hypocrite! http://t.co/cyc9MAdJpQ,0
Vanessa is such a fuckin faggot.,0
Waiting on this wetback sycksyllables http://t.co/L8wqZduzZE,0
Wake up you stoopid dyke @RandyPawlik,0
Washing my coon hair,0
Wassup wit all these fucc niccas,0
Watch out nigger lovers. You day is coming. http://t.co/ZV1CpK1iy8,0
Watching the nigger movie Menace2society. Trying to learn more about the enemy. Good reconnaissance.,0
We hate you too lil nicca! Lol RT @redfernave: I Hate The Steelers Dawg,0
"Well gahdamn. RT @HuhWhatsACondom: Wooooow &#8220;@moesdeph: ""Good job mommy"" cutest thing blue ivy ever done she still an ugly nigger baby&#8221;",0
What a fag,0
What a fucking faggot,0
What a wetback looks like when he gets caught crossing the border. @Ilovebamf http://t.co/j3Uf1TYubO,0
"What be the peckin order?
1 white Christian
2 colored
3 Porto Ricans 
4 Arab 
5 Jews 

I donts know. I be axin",0
"What ppl expect, august aslina is a nig from New Orleans",0
"What these bitches want from a nigga?, like on some DMX shit",0
What's so good about Prom? All I see is another faggot ass High School dance.,0
What's up faggots bet y'all thought you'd seen the last of me,0
What's worse than #Ebola ? The F-ing retards trying to make it a race issue. Al Sharpton has caused more American death than ebola.,0
When a pussy nigga socks you and doesn't knock you out.,0
"When it rains it's good ""go to the mall weather"" all the coons be at home",0
White bus drivers are all white trash. #LosAngeles,0
White trash have taken over every charity organization in the US.,0
White trash okies don't count as real white people. To count as a white person you have to count a person. Okies aren't people.,0
Who takes mid from the best midlaner NA??? Fuckin solo Q fags.,0
Whoever had Mr. Ramlogan for UWI business law tho? Racist mudda cunt,0
Why are some people such faggots? Like were you born that way or are you just that big of a douche bag.,0
Why do so many filthy wetback half-breed spic savages live in #LosAngeles? None of them have any right at all to be here.,0
"Why does this faggot in front of me have to get two dozen doughnuts right now, get the fuck on",0
Why you think all these niggas end up with all these kids? Fucking ugly bitches,0
Wish I coulda said more to @EmmaleeeParkerr tonight. Good seeing you fag. &#128540;,0
Women who are feminist are the ugly bitches who cant find a man for themselves,0
Worlds biggest faggot lol,0
Y'all hoes really get mad cause a nigga don't want cha,0
"Yea alright redneck white trash""@CamoPearls: Stupid niggers hollering out their car going down the road trying to hit on me! Fuck y'all!""",0
Yo bitch ass needs to boss the fuck up.,0
Yo bitch on my dick she come to my crib she get passed around no love,0
"Yost on Portsmouth ""this is the biggest white trash county in the nation"" #YostKnowsMost @iDOWNTOWN",0
"You #football #nigga #KISS #ISIS #wifebeater #faggots&gt; WE SEE YOU&gt; Shout it out to the RADICAL #IslamNation, #YO&gt;",0
You a hoe if you crying because yo ass pregnant. It was all smiles while you was riding that dick bitch.,0
You a lame ass nigga still cuffin these hoes my bitch got a bitch with er,0
You a real life faggot if you ever fight another man because he fucked your girl. You just gotta take that L like a man and move on,0
You are a jiggaboo...!,0
You can't owe me shit ion trust niccas,0
"You fucking fag &#8220;@baethingape: this is exactly what i am talking about 

women are pigs http://t.co/oKR3seYFBJ&#8221;",0
You got me faggot,0
You hate football your a faggot,0
You have my word we will RT @JRwrz: @Thotcho beat those fucking faggots pls,0
You know what fuck you too bitch your such a little hoe! &gt;.&lt;,0
You like them bitch niggas.,0
"You old bitter,salty ass niccas make my flesh crawl off my bones! Such bitches you are! #DontArgueJustAcceptIt",0
You some type of special faggot if you bring chocolate Swishers to a smoke session.,0
You state it gook,0
You&#8217;re a little bitch RT @FuckingCashBro: RT @Thotcho: my team got blown out in the Super Bowl,0
You're a faggot if you use the cover your face emoji,0
You're all faggot fuckheads.,0
You're just another nigguh.,0
Your acting like a spoiled little faggot have fun,0
Your pathetic plan failed. Enjoy my phone you fucking monkey. Let me see your ass at Benton park. You wanna talk shit I'll carve your face.,0
Your retarded.,0
"Youre a fucking ugly bitch, I wanna stab you to death and then play around with your blood -Patrick Bateman",0
